day,open,high,low,close,volume,T_close,T_low,T_high,BorS
20170501,1.09086,1.09234,1.08838,1.08985,61703,1.09317,1.08878,1.09328,1
20170502,1.0897,1.09328,1.08878,1.09317,88645,1.08839,1.08825,1.09365,0
20170503,1.09276,1.09365,1.08825,1.08839,99251,1.09837,1.08745,1.09869,1
20170504,1.08847,1.09869,1.08745,1.09837,120355,1.09863,1.09476,1.09988,1
20170505,1.09837,1.09988,1.09476,1.09863,110866,1.09236,1.09159,1.10176,0
20170508,1.1016,1.10176,1.09159,1.09236,114797,1.08729,1.08631,1.09331,0
20170509,1.09234,1.09331,1.08631,1.08729,113880,1.08672,1.0853,1.08979,0
20170510,1.08728,1.08979,1.0853,1.08672,106916,1.08611,1.08387,1.08927,0
20170511,1.08671,1.08927,1.08387,1.08611,102005,1.09268,1.08553,1.09341,1
20170512,1.08611,1.09341,1.08553,1.09268,100098,1.09748,1.09222,1.09892,1
20170515,1.09318,1.09892,1.09222,1.09748,93335,1.10825,1.0973,1.1097,1
20170516,1.09747,1.1097,1.0973,1.10825,114841,1.11583,1.10792,1.11618,1
20170517,1.10823,1.11618,1.10792,1.11583,138429,1.11027,1.10755,1.11716,0
20170518,1.11583,1.11716,1.10755,1.11027,166349,1.1174,1.10957,1.12115,1
20170519,1.11025,1.12115,1.10957,1.1174,116778,1.12371,1.11611,1.12631,1
20170522,1.11984,1.12631,1.11611,1.12371,109228,1.11825,1.11747,1.1268,0
20170523,1.12371,1.1268,1.11747,1.11825,133264,1.12184,1.11681,1.12198,1
20170524,1.11821,1.12198,1.11681,1.12184,122011,1.12101,1.11932,1.12502,0
20170525,1.12181,1.12502,1.11932,1.12101,105876,1.11733,1.11602,1.12342,0
20170526,1.121,1.12342,1.11602,1.11733,106155,1.11627,1.11615,1.11896,0
20170529,1.1166,1.11896,1.11615,1.11627,63287,1.11855,1.11092,1.12051,1
20170530,1.11622,1.12051,1.11092,1.11855,113158,1.1243,1.11643,1.1252,1
20170531,1.11853,1.1252,1.11643,1.1243,117358,1.12121,1.12018,1.12564,0
20170601,1.12429,1.12564,1.12018,1.12121,101159,1.12784,1.12047,1.12848,1
20170602,1.12123,1.12848,1.12047,1.12784,102023,1.12536,1.12339,1.12835,0
20170605,1.12699,1.12835,1.12339,1.12536,70577,1.12764,1.12401,1.12837,1
20170606,1.12546,1.12837,1.12401,1.12764,83681,1.12563,1.12037,1.12824,0
20170607,1.12749,1.12824,1.12037,1.12563,91229,1.12122,1.11948,1.12691,0
20170608,1.12557,1.12691,1.11948,1.12122,96418,1.11935,1.11661,1.12365,0
20170609,1.12153,1.12365,1.11661,1.11935,104926,1.12039,1.11916,1.12318,0
20170612,1.12045,1.12318,1.11916,1.12039,75026,1.121,1.1185,1.12247,1
20170613,1.12015,1.12247,1.1185,1.121,70536,1.12173,1.11927,1.12954,1
20170614,1.121,1.12954,1.11927,1.12173,113662,1.11449,1.11318,1.12283,0
20170615,1.12157,1.12283,1.11318,1.11449,103180,1.11961,1.11382,1.12014,1
20170616,1.11435,1.12014,1.11382,1.11961,80702,1.11476,1.11428,1.12125,0
20170619,1.12037,1.12125,1.11428,1.11476,73398,1.11337,1.11186,1.11647,0
20170620,1.11476,1.11647,1.11186,1.11337,85409,1.11682,1.1127,1.11687,1
20170621,1.11319,1.11687,1.1127,1.11682,78438,1.11509,1.1139,1.11777,0
20170622,1.11682,1.11777,1.1139,1.11509,75806,1.11928,1.11449,1.12087,1
20170623,1.11512,1.12087,1.11449,1.11928,66256,1.1181,1.11714,1.12195,0
20170626,1.11969,1.12195,1.11714,1.1181,76944,1.13379,1.11785,1.1349,1
20170627,1.11785,1.1349,1.11785,1.13379,100777,1.13762,1.12912,1.13901,1
20170628,1.13366,1.13901,1.12912,1.13762,124772,1.14396,1.13741,1.14451,1
20170629,1.13784,1.14451,1.13741,1.14396,104905,1.14254,1.13919,1.14449,0
20170630,1.14396,1.14449,1.13919,1.14254,102451,1.13641,1.13548,1.14264,0
20170703,1.14175,1.14264,1.13548,1.13641,77272,1.13438,1.13357,1.13766,0
20170704,1.13612,1.13766,1.13357,1.13438,73639,1.13495,1.13121,1.13682,1
20170705,1.13401,1.13682,1.13121,1.13495,87900,1.14216,1.13269,1.14243,1
20170706,1.13505,1.14243,1.13269,1.14216,92117,1.13954,1.13794,1.14395,0
20170707,1.14207,1.14395,1.13794,1.13954,95180,1.13985,1.13814,1.14177,1
20170710,1.13965,1.14177,1.13814,1.13985,68831,1.14659,1.13825,1.14793,1
20170711,1.13966,1.14793,1.13825,1.14659,85901,1.14127,1.13914,1.14891,0
20170712,1.14641,1.14891,1.13914,1.14127,110253,1.13966,1.137,1.14556,0
20170713,1.14124,1.14556,1.137,1.13966,101917,1.14666,1.13912,1.14718,1
20170714,1.13958,1.14718,1.13912,1.14666,95402,1.14777,1.14345,1.14866,1
20170717,1.14688,1.14866,1.14345,1.14777,85242,1.15538,1.14711,1.1583,1
20170718,1.1479,1.1583,1.14711,1.15538,123344,1.15152,1.15097,1.15559,0
20170719,1.15539,1.15559,1.15097,1.15152,87078,1.16303,1.1479,1.16579,1
20170720,1.15135,1.16579,1.1479,1.16303,129390,1.16623,1.16188,1.16825,1
20170721,1.16296,1.16825,1.16188,1.16623,100842,1.16417,1.16256,1.1684,0
20170724,1.16589,1.1684,1.16256,1.16417,93394,1.16464,1.16304,1.17122,1
20170725,1.16421,1.17122,1.16304,1.16464,105811,1.17262,1.16123,1.17394,1
20170726,1.16476,1.17394,1.16123,1.17262,115045,1.16757,1.16497,1.17765,0
20170727,1.17262,1.17765,1.16497,1.16757,126264,1.17494,1.16709,1.17638,1
20170728,1.16757,1.17638,1.16709,1.17494,115399,1.18397,1.17229,1.18446,1
20170731,1.17518,1.18446,1.17229,1.18397,106143,1.18021,1.17849,1.18415,0
20170801,1.18397,1.18415,1.17849,1.18021,107716,1.18545,1.17932,1.191,1
20170802,1.18006,1.191,1.17932,1.18545,105741,1.18706,1.18302,1.18926,1
20170803,1.18548,1.18926,1.18302,1.18706,102553,1.17719,1.17278,1.18889,0
20170804,1.18706,1.18889,1.17278,1.17719,101250,1.17949,1.17679,1.18139,1
20170807,1.17729,1.18139,1.17679,1.17949,77237,1.17527,1.17149,1.18235,0
20170808,1.17942,1.18235,1.17149,1.17527,90173,1.17578,1.16885,1.17635,1
20170809,1.17502,1.17635,1.16885,1.17578,108580,1.17725,1.17039,1.1785,1
20170810,1.17558,1.1785,1.17039,1.17725,105871,1.18189,1.17483,1.18468,1
20170811,1.17717,1.18468,1.17483,1.18189,99718,1.17811,1.17694,1.1838,0
20170814,1.18212,1.1838,1.17694,1.17811,83086,1.17341,1.16869,1.17923,0
20170815,1.17811,1.17923,1.16869,1.17341,99645,1.17667,1.16809,1.17783,1
20170816,1.17337,1.17783,1.16809,1.17667,107901,1.17228,1.16619,1.17897,0
20170817,1.17673,1.17897,1.16619,1.17228,118599,1.17578,1.1708,1.17741,1
20170818,1.17222,1.17741,1.1708,1.17578,106587,1.18151,1.17307,1.18277,1
20170821,1.1759,1.18277,1.17307,1.18151,75143,1.17611,1.17448,1.18239,0
20170822,1.1814,1.18239,1.17448,1.17611,80724,1.18086,1.17398,1.1823,1
20170823,1.17611,1.1823,1.17398,1.18086,83132,1.17993,1.17838,1.18175,0
20170824,1.18086,1.18175,1.17838,1.17993,80674,1.19209,1.17728,1.19411,1
20170825,1.17987,1.19411,1.17728,1.19209,102170,1.19775,1.19166,1.19834,1
20170828,1.19423,1.19834,1.19166,1.19775,78552,1.19786,1.19461,1.20699,1
20170829,1.19775,1.20699,1.19461,1.19786,132531,1.18819,1.18813,1.19839,0
20170830,1.1971,1.19839,1.18813,1.18819,107028,1.19039,1.18228,1.19123,1
20170831,1.18825,1.19123,1.18228,1.19039,106343,1.18627,1.18499,1.19795,0
20170901,1.19039,1.19795,1.18499,1.18627,110681,1.18934,1.18735,1.19217,1
20170904,1.18807,1.19217,1.18735,1.18934,83495,1.19165,1.18679,1.19404,1
20170905,1.18934,1.19404,1.18679,1.19165,111039,1.19187,1.19025,1.195,1
20170906,1.19081,1.195,1.19025,1.19187,110713,1.20233,1.19136,1.20593,1
20170907,1.19158,1.20593,1.19136,1.20233,127380,1.20337,1.20145,1.20921,1
20170908,1.20208,1.20921,1.20145,1.20337,132404,1.19524,1.19489,1.20292,0
20170911,1.20161,1.20292,1.19489,1.19524,94934,1.19662,1.19262,1.19781,1
20170912,1.19522,1.19781,1.19262,1.19662,98816,1.18848,1.18729,1.19949,0
20170913,1.19661,1.19949,1.18729,1.18848,91638,1.19187,1.18379,1.19223,1
20170914,1.18848,1.19223,1.18379,1.19187,104404,1.19447,1.19009,1.19867,1
20170915,1.19187,1.19867,1.19009,1.19447,105621,1.19521,1.1915,1.19693,1
20170918,1.19233,1.19693,1.1915,1.19521,81914,1.19935,1.19481,1.20065,1
20170919,1.19521,1.20065,1.19481,1.19935,97970,1.18926,1.18611,1.2033,0
20170920,1.19936,1.2033,1.18611,1.18926,111000,1.19407,1.18656,1.19535,1
20170921,1.18926,1.19535,1.18656,1.19407,105733,1.19465,1.19366,1.20045,1
20170922,1.19399,1.20045,1.19366,1.19465,96441,1.18472,1.18321,1.19366,0
20170925,1.18987,1.19366,1.18321,1.18472,99343,1.17925,1.17573,1.18615,0
20170926,1.18472,1.18615,1.17573,1.17925,109971,1.17444,1.17171,1.17952,0
20170927,1.17925,1.17952,1.17171,1.17444,109633,1.17858,1.1721,1.1804,1
20170928,1.17444,1.1804,1.1721,1.17858,96022,1.18131,1.17725,1.18324,1
20170929,1.17854,1.18324,1.17725,1.18131,86743,1.17326,1.17302,1.18151,0
20171002,1.17945,1.18151,1.17302,1.17326,82290,1.17434,1.1696,1.17735,1
20171003,1.17326,1.17735,1.1696,1.17434,79391,1.17589,1.17349,1.17876,1
20171004,1.17434,1.17876,1.17349,1.17589,76881,1.17106,1.16991,1.17788,0
20171005,1.17589,1.17788,1.16991,1.17106,74001,1.1729,1.16692,1.17387,1
20171006,1.17106,1.17387,1.16692,1.1729,86100,1.17402,1.17195,1.17561,1
20171009,1.17305,1.17561,1.17195,1.17402,42356,1.18077,1.1739,1.18253,1
20171010,1.17402,1.18253,1.1739,1.18077,75607,1.18581,1.17951,1.1869,1
20171011,1.18077,1.1869,1.17951,1.18581,76998,1.18294,1.1827,1.18797,0
20171012,1.18581,1.18797,1.1827,1.18294,71414,1.18195,1.18052,1.18749,0
20171013,1.18294,1.18749,1.18052,1.18195,78284,1.17952,1.17805,1.18194,0
20171016,1.1812,1.18194,1.17805,1.17952,62943,1.17659,1.17361,1.18,0
20171017,1.17958,1.18,1.17361,1.17659,66286,1.17872,1.173,1.18053,1
20171018,1.1766,1.18053,1.173,1.17872,69353,1.18508,1.17681,1.18578,1
20171019,1.17872,1.18578,1.17681,1.18508,84834,1.17811,1.17623,1.18579,0
20171020,1.18508,1.18579,1.17623,1.17811,87617,1.17487,1.17247,1.17774,0
20171023,1.17664,1.17774,1.17247,1.17487,62143,1.17606,1.17428,1.17929,1
20171024,1.17487,1.17929,1.17428,1.17606,67406,1.18126,1.17531,1.18176,1
20171025,1.17605,1.18176,1.17531,1.18126,88081,1.16503,1.16403,1.18367,0
20171026,1.18126,1.18367,1.16403,1.16503,89443,1.16075,1.15742,1.16568,0
20171027,1.16503,1.16568,1.15742,1.16075,92085,1.16505,1.15933,1.16578,1
20171030,1.16054,1.16578,1.15933,1.16505,59209,1.16457,1.16248,1.16612,0
20171031,1.16503,1.16612,1.16248,1.16457,57623,1.16184,1.16063,1.16573,0
20171101,1.16451,1.16573,1.16063,1.16184,71411,1.16559,1.1613,1.16782,1
20171102,1.16177,1.16782,1.1613,1.16559,79650,1.16066,1.15991,1.16906,0
20171103,1.16559,1.16906,1.15991,1.16066,69108,1.16089,1.15802,1.16241,0
20171106,1.16097,1.16241,1.15802,1.16089,66215,1.15854,1.1554,1.16157,0
20171107,1.16091,1.16157,1.1554,1.15854,73250,1.15943,1.15792,1.1611,1
20171108,1.15854,1.1611,1.15792,1.15943,59090,1.16411,1.15856,1.16548,1
20171109,1.15943,1.16548,1.15856,1.16411,77053,1.16637,1.16227,1.16779,1
20171110,1.16411,1.16779,1.16227,1.16637,59052,1.16667,1.16373,1.16752,1
20171113,1.16574,1.16752,1.16373,1.16667,50604,1.17974,1.16614,1.18048,1
20171114,1.16665,1.18048,1.16614,1.17974,65962,1.17903,1.17846,1.18603,0
20171115,1.17974,1.18603,1.17846,1.17903,86891,1.17695,1.17566,1.18008,0
20171116,1.17903,1.18008,1.17566,1.17695,71808,1.17884,1.17653,1.18217,1
20171117,1.17695,1.18217,1.17653,1.17884,71354,1.1733,1.17221,1.18085,0
20171120,1.17852,1.18085,1.17221,1.1733,81292,1.17378,1.17129,1.17577,1
20171121,1.1733,1.17577,1.17129,1.17378,65143,1.18218,1.17321,1.18269,1
20171122,1.17378,1.18269,1.17321,1.18218,63634,1.18486,1.18132,1.1856,1
20171123,1.18218,1.1856,1.18132,1.18486,48569,1.19287,1.18368,1.19443,1
20171124,1.18486,1.19443,1.18368,1.19287,63135,1.18978,1.18955,1.19611,0
20171127,1.19265,1.19611,1.18955,1.18978,66157,1.18372,1.18268,1.19199,0
20171128,1.1897,1.19199,1.18268,1.18372,83564,1.18468,1.18168,1.18827,1
20171129,1.18365,1.18827,1.18168,1.18468,76104,1.19035,1.18089,1.19315,1
20171130,1.18468,1.19315,1.18089,1.19035,83245,1.18919,1.18508,1.19403,0
20171201,1.19031,1.19403,1.18508,1.18919,112210,1.18656,1.18291,1.18786,1
20171204,1.18618,1.18786,1.18291,1.18656,83179,1.18261,1.18007,1.18766,0
20171205,1.18655,1.18766,1.18007,1.18261,83754,1.17948,1.17806,1.1848,0
20171206,1.18247,1.1848,1.17806,1.17948,76963,1.17719,1.17719,1.18147,0
20171207,1.17948,1.18147,1.17719,1.17719,70618,1.17731,1.17302,1.17765,1
20171208,1.17719,1.17765,1.17302,1.17731,79782,1.17685,1.17634,1.18118,1
20171211,1.1765,1.18118,1.17634,1.17685,61905,1.1741,1.17175,1.17927,0
20171212,1.17685,1.17927,1.17175,1.1741,63572,1.18257,1.17294,1.18315,1
20171213,1.1741,1.18315,1.17294,1.18257,79835,1.17773,1.17707,1.18625,0
20171214,1.18257,1.18625,1.17707,1.17773,97247,1.17505,1.17482,1.18124,0
20171215,1.17774,1.18124,1.17482,1.17505,78730,1.17812,1.17375,1.18344,1
20171218,1.17435,1.18344,1.17375,1.17812,97563,1.18385,1.17766,1.18486,1
20171219,1.17812,1.18486,1.17766,1.18385,106304,1.18702,1.18289,1.19017,1
20171220,1.18382,1.19017,1.18289,1.18702,103928,1.18724,1.18493,1.18896,1
20171221,1.18702,1.18896,1.18493,1.18724,94556,1.1863,1.18169,1.18754,0
20171222,1.18722,1.18754,1.18169,1.1863,103213,1.18579,1.18466,1.18785,0
20171226,1.18704,1.18785,1.18466,1.18579,30032,1.18865,1.18551,1.19103,1
20171227,1.18579,1.19103,1.18551,1.18865,85150,1.19422,1.18864,1.19589,1
20171228,1.18865,1.19589,1.18864,1.19422,79807,1.19941,1.19362,1.20255,1
20171229,1.19422,1.20255,1.19362,1.19941,84976,1.20579,1.20007,1.20812,1
20180102,1.20088,1.20812,1.20007,1.20579,92723,1.20142,1.2001,1.20661,0
20180103,1.20579,1.20661,1.2001,1.20142,100564,1.20678,1.20043,1.20889,1
20180104,1.20142,1.20889,1.20043,1.20678,109676,1.20298,1.20206,1.20828,0
20180105,1.20678,1.20828,1.20206,1.20298,113590,1.19669,1.19556,1.20523,0
20180108,1.20268,1.20523,1.19556,1.19669,88881,1.19364,1.19155,1.19756,0
20180109,1.19669,1.19756,1.19155,1.19364,100757,1.19474,1.19232,1.20181,1
20180110,1.19364,1.20181,1.19232,1.19474,151650,1.20314,1.19293,1.20588,1
20180111,1.19474,1.20588,1.19293,1.20314,155178,1.22,1.20308,1.22185,1
20180112,1.20314,1.22185,1.20308,1.22,189412,1.22626,1.21875,1.22965,1
20180115,1.21932,1.22965,1.21875,1.22626,155915,1.22595,1.21951,1.22834,0
20180116,1.22626,1.22834,1.21951,1.22595,164837,1.21843,1.21769,1.23231,0
20180117,1.22595,1.23231,1.21769,1.21843,204183,1.22369,1.21652,1.22648,1
20180118,1.21843,1.22648,1.21652,1.22369,167632,1.22224,1.22149,1.22954,0
20180119,1.22369,1.22954,1.22149,1.22224,160019,1.22615,1.22139,1.22708,0
20180122,1.22698,1.22708,1.22139,1.22615,129805,1.22983,1.2223,1.23062,1
20180123,1.22615,1.23062,1.2223,1.22983,147477,1.2407,1.22912,1.24149,1
20180124,1.22979,1.24149,1.22912,1.2407,185822,1.23926,1.23638,1.25378,0
20180125,1.2407,1.25378,1.23638,1.23926,308716,1.24264,1.23699,1.24938,1
20180126,1.23926,1.24938,1.23699,1.24264,233577,1.23813,1.23368,1.24321,0
20180129,1.24259,1.24321,1.23368,1.23813,184115,1.24021,1.23348,1.2454,1
20180130,1.23813,1.2454,1.23348,1.24021,176368,1.24132,1.2387,1.24748,1
20180131,1.24017,1.24748,1.2387,1.24132,208302,1.25078,1.23854,1.2522,1
20180201,1.24132,1.2522,1.23854,1.25078,185818,1.2456,1.24091,1.25181,0
20180202,1.25073,1.25181,1.24091,1.2456,196693,1.23665,1.23625,1.24749,0
20180205,1.24344,1.24749,1.23625,1.23665,212878,1.23768,1.23139,1.24346,1
20180206,1.23658,1.24346,1.23139,1.23768,298120,1.22627,1.22457,1.2406,0
20180207,1.23768,1.2406,1.22457,1.22627,180783,1.22467,1.22121,1.22948,0
20180208,1.2262,1.22948,1.22121,1.22467,237241,1.22498,1.22054,1.22873,1
20180209,1.22467,1.22873,1.22054,1.22498,231450,1.22906,1.2235,1.22973,1
20180212,1.22442,1.22973,1.2235,1.22906,136774,1.23501,1.22845,1.2371,1
20180213,1.22906,1.2371,1.22845,1.23501,138946,1.24494,1.22758,1.24651,1
20180214,1.23497,1.24651,1.22758,1.24494,197629,1.25062,1.2448,1.25102,1
20180215,1.24491,1.25102,1.2448,1.25062,165665,1.24105,1.23934,1.25554,0
20180216,1.25062,1.25554,1.23934,1.24105,171886,1.2407,1.23691,1.24352,1
20180219,1.24008,1.24352,1.23691,1.2407,117992,1.23367,1.23196,1.24123,0
20180220,1.24068,1.24123,1.23196,1.23367,150066,1.22822,1.2281,1.23598,0
20180221,1.23367,1.23598,1.2281,1.22822,190057,1.23292,1.22595,1.23521,1
20180222,1.22819,1.23521,1.22595,1.23292,150012,1.22935,1.22798,1.23369,0
20180223,1.23292,1.23369,1.22798,1.22935,117590,1.23167,1.22779,1.2355,1
20180226,1.2293,1.2355,1.22779,1.23167,127559,1.22325,1.22215,1.23464,0
20180227,1.23167,1.23464,1.22215,1.22325,154090,1.21929,1.21878,1.22416,0
20180228,1.22325,1.22416,1.21878,1.21929,141010,1.22651,1.21546,1.22733,1
20180301,1.21924,1.22733,1.21546,1.22651,172613,1.23184,1.22514,1.23359,1
20180302,1.22651,1.23359,1.22514,1.23184,153455,1.23353,1.22688,1.23645,1
20180305,1.23324,1.23645,1.22688,1.23353,159854,1.24033,1.2328,1.24201,1
20180306,1.23353,1.24201,1.2328,1.24033,148564,1.24107,1.23848,1.24448,1
20180307,1.24033,1.24448,1.23848,1.24107,150780,1.23103,1.22979,1.24462,0
20180308,1.24107,1.24462,1.22979,1.23103,175027,1.23053,1.2273,1.23342,0
20180309,1.23102,1.23342,1.2273,1.23053,152112,1.23346,1.22903,1.23456,1
20180312,1.23096,1.23456,1.22903,1.23346,103016,1.23911,1.23145,1.24074,1
20180313,1.23344,1.24074,1.23145,1.23911,134029,1.2368,1.23471,1.24125,0
20180314,1.23911,1.24125,1.23471,1.2368,132164,1.23044,1.23003,1.23836,0
20180315,1.23678,1.23836,1.23003,1.23044,139652,1.22889,1.226,1.23362,0
20180316,1.23046,1.23362,1.226,1.22889,110293,1.23341,1.2258,1.23588,1
20180319,1.22872,1.23588,1.2258,1.23341,117491,1.22435,1.22396,1.23547,0
20180320,1.23341,1.23547,1.22396,1.22435,111814,1.23385,1.22417,1.23498,1
20180321,1.22435,1.23498,1.22417,1.23385,145092,1.23056,1.2285,1.23885,0
20180322,1.23385,1.23885,1.2285,1.23056,150516,1.23514,1.23056,1.23733,1
20180323,1.23056,1.23733,1.23056,1.23514,125091,1.24431,1.23485,1.24615,1
20180326,1.23497,1.24615,1.23485,1.24431,111158,1.2402,1.23719,1.24763,0
20180327,1.24422,1.24763,1.23719,1.2402,124679,1.23073,1.23,1.24216,0
20180328,1.24017,1.24216,1.23,1.23073,123285,1.23001,1.22839,1.23358,0
20180329,1.23079,1.23358,1.22839,1.23001,115691,1.23218,1.22866,1.23304,1
20180330,1.22999,1.23304,1.22866,1.23218,54502,1.23016,1.22811,1.2345,0
20180402,1.23192,1.2345,1.22811,1.23016,65473,1.22699,1.22536,1.2336,0
20180403,1.23018,1.2336,1.22536,1.22699,106653,1.22777,1.2257,1.23147,1
20180404,1.22699,1.23147,1.2257,1.22777,67672,1.22401,1.22183,1.22903,0
20180405,1.22774,1.22903,1.22183,1.22401,66831,1.22809,1.22149,1.22908,1
20180406,1.22394,1.22908,1.22149,1.22809,99875,1.23204,1.22602,1.23309,1
20180409,1.22794,1.23309,1.22602,1.23204,77883,1.23557,1.23027,1.23776,1
20180410,1.23184,1.23776,1.23027,1.23557,86437,1.23669,1.23469,1.23964,1
20180411,1.2355,1.23964,1.23469,1.23669,77839,1.23261,1.22992,1.23798,0
20180412,1.23657,1.23798,1.22992,1.23261,80071,1.2329,1.2307,1.23459,1
20180413,1.23255,1.23459,1.2307,1.2329,63714,1.23792,1.23231,1.23945,1
20180416,1.23289,1.23945,1.23231,1.23792,57512,1.23692,1.2336,1.24137,0
20180417,1.23783,1.24137,1.2336,1.23692,59231,1.23734,1.23415,1.23971,1
20180418,1.23689,1.23971,1.23415,1.23734,70339,1.23453,1.23291,1.24002,0
20180419,1.23726,1.24002,1.23291,1.23453,80260,1.22873,1.22496,1.23529,0
20180420,1.23446,1.23529,1.22496,1.22873,72329,1.22083,1.21975,1.22895,0
20180423,1.22695,1.22895,1.21975,1.22083,74477,1.22318,1.21816,1.2245,1
20180424,1.22083,1.2245,1.21816,1.22318,80163,1.21605,1.216,1.22387,0
20180425,1.22311,1.22387,1.216,1.21605,78942,1.21031,1.20963,1.22099,0
20180426,1.21599,1.22099,1.20963,1.21031,116739,1.21293,1.20553,1.21329,1
20180427,1.21031,1.21329,1.20553,1.21293,90007,1.20774,1.20641,1.21387,0
20180430,1.21248,1.21387,1.20641,1.20774,87762,1.19921,1.19814,1.2084,0
20180501,1.20772,1.2084,1.19814,1.19921,78079,1.19503,1.19379,1.20316,0
20180502,1.19921,1.20316,1.19379,1.19503,128842,1.19878,1.19477,1.20088,1
20180503,1.19503,1.20088,1.19477,1.19878,121867,1.19609,1.19108,1.19954,0
20180504,1.19878,1.19954,1.19108,1.19609,98396,1.19218,1.18975,1.1978,0
20180507,1.19507,1.1978,1.18975,1.19218,65117,1.1864,1.1838,1.19387,0
20180508,1.19218,1.19387,1.1838,1.1864,101635,1.18501,1.18226,1.18969,0
20180509,1.18638,1.18969,1.18226,1.18501,92730,1.19149,1.18429,1.19465,1
20180510,1.18502,1.19465,1.18429,1.19149,122785,1.19417,1.18911,1.19679,1
20180511,1.19145,1.19679,1.18911,1.19417,85555,1.19262,1.1926,1.19961,0
20180514,1.19418,1.19961,1.1926,1.19262,80250,1.18374,1.18201,1.19385,0
20180515,1.19261,1.19385,1.18201,1.18374,110146,1.18069,1.17631,1.18543,0
20180516,1.18374,1.18543,1.17631,1.18069,130008,1.17931,1.17763,1.18374,0
20180517,1.18065,1.18374,1.17763,1.17931,115750,1.17705,1.17498,1.18221,0
20180518,1.17938,1.18221,1.17498,1.17705,87408,1.17911,1.17166,1.17957,1
20180521,1.17696,1.17957,1.17166,1.17911,78020,1.1778,1.17565,1.18297,0
20180522,1.17911,1.18297,1.17565,1.1778,99635,1.16951,1.16758,1.17896,0
20180523,1.17782,1.17896,1.16758,1.16951,140803,1.17192,1.16907,1.17503,1
20180524,1.16948,1.17503,1.16907,1.17192,113681,1.16492,1.16452,1.17335,0
20180525,1.17202,1.17335,1.16452,1.16492,107336,1.16238,1.16073,1.17284,0
20180528,1.16823,1.17284,1.16073,1.16238,91144,1.15391,1.15098,1.16396,0
20180529,1.1623,1.16396,1.15098,1.15391,161703,1.16622,1.15186,1.16762,1
20180530,1.15349,1.16762,1.15186,1.16622,143785,1.16906,1.16409,1.17244,1
20180531,1.16622,1.17244,1.16409,1.16906,128391,1.16596,1.16166,1.17179,0
20180601,1.16879,1.17179,1.16166,1.16596,118620,1.16978,1.16554,1.17445,1
20180604,1.16554,1.17445,1.16554,1.16978,90141,1.17167,1.16526,1.17321,1
20180605,1.16966,1.17321,1.16526,1.17167,100777,1.17735,1.17107,1.17956,1
20180606,1.17118,1.17956,1.17107,1.17735,100373,1.17979,1.17723,1.18398,1
20180607,1.17728,1.18398,1.17723,1.17979,112147,1.17693,1.17269,1.18103,0
20180608,1.17981,1.18103,1.17269,1.17693,90929,1.17828,1.1771,1.18204,1
20180611,1.17732,1.18204,1.1771,1.17828,74392,1.17454,1.17329,1.1809,0
20180612,1.17821,1.1809,1.17329,1.17454,96897,1.17912,1.17249,1.18008,1
20180613,1.17461,1.18008,1.17249,1.17912,101323,1.15659,1.15628,1.18519,0
20180614,1.17908,1.18519,1.15628,1.15659,138338,1.1607,1.1543,1.1627,1
20180615,1.1568,1.1627,1.1543,1.1607,115763,1.16222,1.15652,1.16242,1
20180618,1.15874,1.16242,1.15652,1.16222,76216,1.15877,1.15305,1.16443,0
20180619,1.16224,1.16443,1.15305,1.15877,128559,1.15704,1.15359,1.15999,0
20180620,1.15872,1.15999,1.15359,1.15704,105384,1.16025,1.15078,1.16335,1
20180621,1.15695,1.16335,1.15078,1.16025,137199,1.16539,1.15982,1.16749,1
20180622,1.15983,1.16749,1.15982,1.16539,127058,1.17027,1.16284,1.1713,1
20180625,1.16635,1.1713,1.16284,1.17027,106506,1.1646,1.16347,1.17205,0
20180626,1.17027,1.17205,1.16347,1.1646,121598,1.15524,1.15404,1.16721,0
20180627,1.16455,1.16721,1.15404,1.15524,122606,1.15679,1.15271,1.16006,1
20180628,1.15516,1.16006,1.15271,1.15679,131958,1.16831,1.1558,1.16903,1
20180629,1.15672,1.16903,1.1558,1.16831,142851,1.16388,1.15912,1.16894,0
20180702,1.16841,1.16894,1.15912,1.16388,95314,1.1655,1.16203,1.16731,1
20180703,1.16386,1.16731,1.16203,1.1655,92957,1.16555,1.16305,1.16817,0
20180704,1.16559,1.16817,1.16305,1.16555,75752,1.16895,1.16499,1.17203,1
20180705,1.16554,1.17203,1.16499,1.16895,99612,1.17435,1.168,1.17679,1
20180706,1.16892,1.17679,1.168,1.17435,89473,1.17496,1.17326,1.17908,1
20180709,1.17382,1.17908,1.17326,1.17496,88040,1.17438,1.16902,1.17626,0
20180710,1.17495,1.17626,1.16902,1.17438,80664,1.16714,1.16653,1.17584,0
20180711,1.17424,1.17584,1.16653,1.16714,113328,1.16705,1.16496,1.16957,0
20180712,1.16718,1.16957,1.16496,1.16705,95067,1.16856,1.16128,1.16867,1
20180713,1.16698,1.16867,1.16128,1.16856,90837,1.17108,1.16755,1.17254,1
20180716,1.16895,1.17254,1.16755,1.17108,82627,1.16602,1.16491,1.17446,0
20180717,1.17094,1.17446,1.16491,1.16602,96980,1.1638,1.16019,1.16649,0
20180718,1.16591,1.16649,1.16019,1.1638,93327,1.16409,1.15747,1.16785,1
20180719,1.16381,1.16785,1.15747,1.16409,134415,1.17209,1.16262,1.17388,1
20180720,1.16419,1.17388,1.16262,1.17209,146710,1.16915,1.16833,1.17497,0
